id_itens;data_compra;status_id;from_iata;to_iata;tipo_viagem;data_ida;data_volta;valor_passagem;milhas_usadas;adultos;criancas;
1336;2019-08-28;1;GIG;LIS;Ida e volta;2019-12-28 20:05:00;2020-01-12 07:45:00;R$ 4.780;0;1;0;
1337;2019-09-25;1;GIG;BCN;Ida e volta;2019-12-28 22:00:00;2020-01-17 07:15:00;R$ 4.263;0;1;0;
1338;2019-09-09;1;GIG;BCN;Ida e volta;2019-12-28 22:00:00;2020-01-13 07:15:00;R$ 8.315;0;2;0;
1339;2019-09-25;1;GIG;BCN;Ida e volta;2019-12-28 22:00:00;2020-01-17 07:15:00;R$ 4.263;0;1;0;
1340;2019-09-08;1;GIG;CUN;Ida e volta;2019-12-29 01:25:00;2020-01-06 14:14:00;R$ 8.135;0;2;0;
1341;2019-08-12;1;SCL;EZE;Somente ida;2019-12-29 07:20:00;;R$ 192;0;1;0;
1342;2019-12-15;1;GIG;IOS;Somente ida;2019-12-29 09:10:00;;R$ 966;0;1;0;
1343;2019-10-15;1;GIG;CUN;Ida e volta;2019-12-29 11:30:00;2020-01-07 11:39:00;R$ 9.566;0;2;0;
1344;2019-12-16;1;GIG;EZE;Ida e volta;2019-12-29 12:10:00;2020-01-04 15:05:00;R$ 1.474;0;1;0;
1345;2019-12-11;1;EZE;SCL;Somente ida;2019-12-29 15:20:00;;R$ 1.215;0;2;0;
1346;2019-10-13;1;GIG;LIS;Ida e volta;2019-12-29 17:10:00;2020-01-17 23:30:00;R$ 5.377;178.500;1;0;
1347;2019-12-25;3;GIG;MIA;Somente ida;2019-12-29 17:10:00;;R$ 2.695;73.000;1;0;
1348;2019-10-13;3;GIG;LIS;Ida e volta;2019-12-29 17:10:00;2020-01-17 23:30:00;R$ 5.377;178.500;1;0;
1349;2019-08-02;1;EZE;GIG;Ida e volta;2019-12-29 17:15:00;2020-01-26 07:45:00;R$ 3.798;97.200;1;2;
1350;2019-12-10;1;GIG;FEN;Somente ida;2019-12-29 22:00:00;;R$ 1.144;0;1;0;
1351;2019-12-23;2;GIG;MIA;Ida e volta;2019-12-29 22:40:00;2020-01-07 12:20:00;R$ 4.770;0;1;0;
1352;2019-11-12;1;MIA;GIG;Somente ida;2019-12-29 22:50:00;;R$ 2.427;0;1;0;
1353;2019-10-09;2;SCL;GIG;Somente ida;2019-12-30 03:15:00;;R$ 764;19.500;1;0;
1354;2019-08-30;1;SCL;GIG;Somente ida;2019-12-30 03:15:00;;R$ 1.354;41.800;2;0;
1355;2019-10-10;1;SCL;GIG;Somente ida;2019-12-30 03:15:00;;R$ 725;19.500;1;0;
1356;2019-12-11;1;RAO;GIG;Somente ida;2019-12-30 07:00:00;;R$ 950;35.000;2;0;
1357;2019-08-01;1;IOS;EZE;Somente ida;2019-12-30 14:10:00;;R$ 1.652;35.040;2;0;
1358;2019-10-20;1;GIG;EZE;Ida e volta;2019-12-30 15:00:00;2020-01-04 10:10:00;R$ 1.456;28.200;1;0;
1359;2019-10-18;1;GIG;LIS;Somente ida;2019-12-30 17:10:00;;R$ 4.275;158.000;2;0;
1360;2019-10-18;1;GIG;LIS;Somente ida;2019-12-30 17:10:00;;R$ 6.581;217.250;2;1;
1361;2019-11-29;1;GIG;LIS;Ida e volta;2019-12-30 20:05:00;2020-01-08 08:25:00;R$ 5.035;0;1;0;
1362;2019-11-29;2;GIG;LIS;Ida e volta;2019-12-30 20:05:00;2020-01-08 08:25:00;R$ 10.070;0;2;0;
1363;2019-09-07;1;GIG;MIA;Ida e volta;2019-12-30 23:35:00;2020-01-21 15:45:00;R$ 2.956;96.000;1;0;
1364;2019-12-28;1;EZE;GIG;Somente ida;2019-12-31 02:45:00;;R$ 720;16.500;1;0;
1365;2019-12-18;1;GIG;BOG;Somente ida;2019-12-31 06:55:00;;R$ 1.127;23.800;1;0;
1366;2019-12-24;2;GIG;MCO;Ida e volta;2019-12-31 08:00:00;2020-01-12 20:20:00;R$ 13.010;0;3;0;
1367;2019-12-14;1;GIG;MIA;Ida e volta;2019-12-31 09:25:00;2020-01-18 08:05:00;R$ 3.951;110.100;1;0;
1368;2019-12-13;1;GIG;MIA;Somente ida;2019-12-31 09:25:00;;R$ 2.584;73.000;1;0;
1369;2019-12-13;2;GIG;MIA;Somente ida;2019-12-31 09:25:00;;R$ 2.584;73.000;1;0;
1370;2019-12-01;1;GIG;SCL;Ida e volta;2019-12-31 10:05:00;2020-01-07 18:55:00;R$ 2.091;0;2;0;
1371;2019-12-12;2;GIG;MIA;Somente ida;2019-12-31 15:00:00;;R$ 2.290;63.700;1;0;
1372;2019-08-27;1;GIG;SCL;Ida e volta;2019-12-31 17:15:00;2020-01-15 14:15:00;R$ 2.386;0;2;0;
1373;2019-10-05;1;SCL;GIG;Somente ida;2019-12-31 18:57:00;;R$ 777;0;2;0;
1374;2019-12-28;1;GIG;MIA;Somente ida;2019-12-31 22:25:00;;R$ 3.591;80.000;2;0;
1375;2019-08-18;1;EZE;GIG;Somente ida;2020-01-01 04:40:00;;R$ 1.632;41.000;2;0;
1376;2019-08-23;1;YYZ;MCO;Somente ida;2020-01-01 06:15:00;;R$ 3.372;100.000;3;1;
1377;2019-12-27;1;GIG;BOG;Ida e volta;2020-01-01 06:25:00;2020-01-08 21:15:00;R$ 3.039;0;1;0;
1378;2019-11-21;1;RAO;BOG;Somente ida;2020-01-01 07:55:00;;R$ 2.404;62.000;2;0;
1379;2019-10-22;1;GIG;SCL;Ida e volta;2020-01-01 10:25:00;2020-01-22 15:45:00;R$ 1.383;29.700;1;0;
1380;2019-11-27;1;GIG;BOG;Somente ida;2020-01-01 10:25:00;;R$ 1.718;33.000;2;0;
1381;2019-12-30;3;BOG;GIG;Somente ida;2020-01-01 10:29:00;;R$ 1.468;20.100;1;0;
1382;2019-11-30;3;GIG;LIS;Somente ida;2020-01-01 14:40:00;;R$ 4.011;108.500;1;0;
1383;2019-12-29;1;GIG;LIS;Ida e volta;2020-01-01 17:10:00;2020-02-28 12:45:00;R$ 9.212;336.000;2;0;
1384;2019-12-22;1;GIG;LIS;Somente ida;2020-01-01 17:10:00;;R$ 2.281;79.000;1;0;
1385;2019-12-25;2;GIG;LIS;Ida e volta;2020-01-01 17:10:00;2020-01-23 22:55:00;R$ 3.989;139.000;1;0;
1386;2019-12-22;1;GIG;LIS;Ida e volta;2020-01-01 17:10:00;2020-05-28 15:10:00;R$ 3.425;118.500;1;0;
1387;2019-11-10;2;GIG;LIS;Ida e volta;2020-01-01 21:50:00;2020-01-15 23:20:00;R$ 5.366;168.000;1;0;
1388;2019-12-18;1;GIG;MIA;Ida e volta;2020-01-02 07:15:00;2020-01-07 21:15:00;R$ 2.836;0;1;0;
1389;2019-11-21;1;EZE;SCL;Somente ida;2020-01-02 09:00:00;;R$ 1.160;0;2;0;
1390;2019-10-01;2;GIG;SCL;Ida e volta;2020-01-02 10:25:00;2020-01-22 12:17:00;R$ 3.286;72.000;2;0;
1391;2019-10-05;1;SCL;EZE;Somente ida;2020-01-02 12:47:00;;R$ 397;0;2;0;
1392;2019-12-17;1;GIG;EZE;Ida e volta;2020-01-02 14:55:00;2020-01-08 10:10:00;R$ 3.027;63.000;2;0;
1393;2019-11-23;1;SCL;GIG;Somente ida;2020-01-02 20:57:00;;R$ 1.656;38.600;2;0;
1394;2019-11-29;1;GIG;RAO;Somente ida;2020-01-02 21:00:00;;R$ 317;0;2;0;
1395;2019-11-29;1;GIG;RAO;Somente ida;2020-01-02 21:00:00;;R$ 167;0;1;0;
1396;2019-12-06;1;GIG;RAO;Somente ida;2020-01-02 21:00:00;;R$ 204;0;1;0;
1397;2019-11-06;2;MIA;GIG;Somente ida;2020-01-02 22:50:00;;R$ 3.060;0;1;0;
1398;2019-10-29;1;GIG;SCL;Ida e volta;2020-01-03 01:50:00;2020-01-10 17:05:00;R$ 1.664;36.000;1;0;
1399;2019-10-10;1;GIG;EZE;Ida e volta;2020-01-03 06:35:00;2020-01-13 10:45:00;R$ 3.582;0;2;0;
1400;2019-12-23;4;IOS;GIG;Somente ida;2020-01-03 13:20:00;;R$ 1.834;0;1;0;
1401;2019-12-27;1;YYZ;GIG;Somente ida;2020-01-03 17:56:00;;R$ 1.586;40.000;1;0;
1402;2019-12-01;1;GIG;CUN;Ida e volta;2020-01-03 19:05:00;2020-01-11 17:18:00;R$ 22.463;576.500;5;0;
1403;2019-09-24;2;GIG;SCL;Ida e volta;2020-01-03 21:25:00;2020-01-18 03:15:00;R$ 1.454;42.000;1;0;
1404;2019-11-07;2;GIG;LIS;Somente ida;2020-01-03 22:00:00;;R$ 1.650;45.500;1;0;
1405;2019-12-01;1;GIG;RAO;Somente ida;2020-01-03 22:30:00;;R$ 198;0;1;0;
1406;2019-12-24;1;MIA;GIG;Somente ida;2020-01-03 22:50:00;;R$ 4.264;0;1;0;
1407;2019-12-26;1;RAO;IOS;Somente ida;2020-01-04 07:55:00;;R$ 598;0;1;0;
1408;2019-11-12;1;EZE;SCL;Somente ida;2020-01-04 09:00:00;;R$ 573;0;1;0;
1409;2019-10-11;1;EZE;SCL;Somente ida;2020-01-04 09:52:00;;R$ 2.669;0;3;1;
1410;2019-10-02;1;EZE;SCL;Ida e volta;2020-01-04 15:22:00;2020-01-11 07:17:00;R$ 3.067;0;4;0;
1411;2019-08-12;1;SCL;GIG;Somente ida;2020-01-04 18:10:00;;R$ 1.391;0;2;0;
1412;2019-08-12;1;SCL;GIG;Somente ida;2020-01-04 18:10:00;;R$ 1.391;0;2;0;
1413;2019-09-06;2;SCL;RAO;Somente ida;2020-01-04 18:14:00;;R$ 635;15.600;1;0;
1414;2019-09-02;1;EZE;GIG;Somente ida;2020-01-05 09:10:00;;R$ 875;21.000;1;0;
1415;2019-09-22;2;IOS;RAO;Somente ida;2020-01-05 10:45:00;;R$ 989;0;1;0;
1416;2019-10-14;1;LIS;GIG;Somente ida;2020-01-05 12:45:00;;R$ 5.926;237.000;3;0;
1417;2019-09-14;1;SCL;GIG;Somente ida;2020-01-05 14:12:00;;R$ 1.898;44.880;2;0;
1418;2019-12-03;2;GIG;LIS;Somente ida;2020-01-05 14:40:00;;R$ 4.689;180.000;1;0;
1419;2019-12-22;1;RAO;GIG;Somente ida;2020-01-05 16:50:00;;R$ 331;0;1;0;
1420;2019-12-12;1;GIG;EZE;Somente ida;2020-01-05 17:10:00;;R$ 489;15.000;1;0;
1421;2019-12-29;1;GIG;EZE;Somente ida;2020-01-05 17:10:00;;R$ 497;15.000;1;0;
1422;2019-09-09;2;BCN;GIG;Somente ida;2020-01-05 18:45:00;;R$ 3.268;91.000;2;0;
1423;2019-12-25;3;GIG;LIS;Somente ida;2020-01-05 21:50:00;;R$ 1.267;39.500;1;0;
1424;2019-12-12;3;GIG;FEN;Somente ida;2020-01-06 05:30:00;;R$ 1.444;62.500;1;0;
1425;2019-11-26;1;SCL;GIG;Somente ida;2020-01-06 12:17:00;;R$ 776;19.300;1;0;
1426;2019-10-10;1;GIG;EZE;Somente ida;2020-01-06 17:10:00;;R$ 545;15.000;1;0;
1427;2019-08-14;2;BCN;GIG;Somente ida;2020-01-06 18:50:00;;R$ 1.689;45.500;1;0;
1428;2019-12-01;2;GIG;LIS;Ida e volta;2020-01-06 20:40:00;2020-01-13 05:30:00;R$ 5.509;0;1;0;
1429;2019-09-26;2;SCL;MIA;Ida e volta;2020-01-06 22:03:00;2020-01-11 08:45:00;R$ 4.888;116.750;1;0;
1430;2019-11-29;1;LIS;GIG;Somente ida;2020-01-06 23:20:00;;R$ 12.190;447.750;3;2;
1431;2019-11-23;1;GIG;SCL;Ida e volta;2020-01-07 01:50:00;2020-01-15 20:57:00;R$ 1.661;38.600;1;0;
1432;2019-11-08;1;RAO;GIG;Somente ida;2020-01-07 07:00:00;;R$ 1.207;0;4;0;
1433;2019-08-26;1;BCN;GIG;Somente ida;2020-01-07 10:15:00;;R$ 2.368;0;1;0;
1434;2019-12-22;1;GIG;SCL;Ida e volta;2020-01-07 10:25:00;2020-01-14 15:45:00;R$ 2.539;0;2;0;
1435;2019-08-23;2;GIG;CUN;Ida e volta;2020-01-07 11:30:00;2020-01-16 17:24:00;R$ 25.787;0;7;0;
1436;2019-12-10;1;GIG;MCO;Ida e volta;2020-01-07 11:30:00;2020-06-18 17:46:00;R$ 5.818;0;1;0;
1437;2019-10-09;1;SCL;GIG;Somente ida;2020-01-07 14:12:00;;R$ 732;18.000;1;0;
1438;2019-10-09;1;SCL;GIG;Somente ida;2020-01-07 14:12:00;;R$ 721;18.000;1;0;
1439;2019-12-26;2;GIG;EZE;Somente ida;2020-01-07 14:55:00;;R$ 689;14.900;1;0;
1440;2019-12-26;2;GIG;EZE;Somente ida;2020-01-07 14:55:00;;R$ 670;14.900;1;0;
1441;2019-10-03;1;EZE;SCL;Somente ida;2020-01-07 15:22:00;;R$ 776;0;2;0;
1442;2019-12-03;1;IOS;GIG;Somente ida;2020-01-07 19:35:00;;R$ 811;29.000;1;0;
1443;2019-12-22;2;GIG;LIS;Ida e volta;2020-01-07 21:45:00;2020-01-31 05:20:00;R$ 10.340;0;2;0;
1444;2019-08-18;1;EZE;GIG;Somente ida;2020-01-08 04:40:00;;R$ 3.508;82.000;4;0;
1445;2019-09-09;1;GIG;SCL;Ida e volta;2020-01-08 06:35:00;2020-01-19 14:15:00;R$ 1.289;0;1;0;
1446;2019-09-09;1;GIG;SCL;Ida e volta;2020-01-08 06:35:00;2020-01-19 14:15:00;R$ 1.289;0;1;0;
1447;2019-11-20;1;GIG;SCL;Ida e volta;2020-01-08 10:25:00;2020-01-15 15:45:00;R$ 1.239;31.200;1;0;
1448;2019-11-25;1;GIG;EZE;Ida e volta;2020-01-08 14:55:00;2020-01-15 20:18:00;R$ 1.335;31.500;1;0;
1449;2019-11-30;1;GIG;EZE;Ida e volta;2020-01-08 14:55:00;2020-01-15 20:18:00;R$ 2.067;40.500;1;0;
1450;2019-10-16;2;EZE;SCL;Somente ida;2020-01-08 15:22:00;;R$ 1.659;0;3;0;
1451;2019-12-21;1;GIG;LIS;Somente ida;2020-01-08 17:10:00;;R$ 2.807;99.500;1;0;
1452;2019-10-17;1;GIG;EZE;Ida e volta;2020-01-08 18:55:00;2020-01-20 13:30:00;R$ 1.378;0;1;0;
1453;2019-12-23;1;GIG;LIS;Ida e volta;2020-01-08 21:50:00;2020-01-10 23:30:00;R$ 4.657;178.500;1;0;
1454;2019-12-23;1;EZE;GIG;Somente ida;2020-01-09 02:45:00;;R$ 983;24.900;1;0;
1455;2019-12-23;3;EZE;GIG;Somente ida;2020-01-09 02:45:00;;R$ 1.940;49.800;2;0;
1456;2019-12-23;2;EZE;GIG;Somente ida;2020-01-09 02:45:00;;R$ 1.940;49.800;2;0;
1457;2019-11-24;1;GIG;SCL;Ida e volta;2020-01-09 10:05:00;2020-01-14 18:55:00;R$ 5.345;0;3;1;
1458;2019-11-26;1;GIG;CUN;Ida e volta;2020-01-09 11:30:00;2020-01-19 11:32:00;R$ 4.559;0;1;0;
1459;2019-09-06;1;GIG;CUN;Ida e volta;2020-01-09 11:30:00;2020-01-19 11:23:00;R$ 3.686;0;1;0;
1460;2019-12-06;1;GIG;EZE;Somente ida;2020-01-09 12:15:00;;R$ 565;11.800;1;0;
1461;2019-12-20;1;EZE;GIG;Somente ida;2020-01-09 14:15:00;;R$ 601;14.000;1;0;
1462;2019-12-21;2;EZE;GIG;Somente ida;2020-01-09 19:40:00;;R$ 1.350;28.000;2;0;
1463;2019-10-17;2;GIG;LIS;Ida e volta;2020-01-09 20:05:00;2020-01-23 08:25:00;R$ 4.975;0;1;0;
1464;2019-12-10;1;RAO;GIG;Somente ida;2020-01-10 06:25:00;;R$ 173;0;1;0;
1465;2019-11-20;1;RAO;GIG;Somente ida;2020-01-10 06:25:00;;R$ 603;0;2;0;
1466;2019-11-20;3;RAO;GIG;Somente ida;2020-01-10 06:25:00;;R$ 603;0;2;0;
1467;2019-12-15;1;LIS;GIG;Ida e volta;2020-01-10 08:00:00;2020-01-20 20:00:00;R$ 3.129;106.000;1;0;
1468;2019-12-15;3;LIS;GIG;Somente ida;2020-01-10 08:00:00;;R$ 1.628;53.000;1;0;
1469;2019-08-26;2;LIS;GIG;Somente ida;2020-01-10 12:15:00;;R$ 1.660;45.500;1;0;
1470;2019-08-23;2;LIS;GIG;Somente ida;2020-01-10 12:15:00;;R$ 1.669;45.500;1;0;
1471;2019-10-13;1;BCN;MIA;Somente ida;2020-01-10 12:35:00;;R$ 793;0;1;0;
1472;2019-12-31;1;GIG;LIS;Somente ida;2020-01-10 17:10:00;;R$ 3.564;115.000;1;0;
1473;2019-10-07;1;GIG;LIS;Somente ida;2020-01-10 19:15:00;;R$ 2.228;75.000;1;0;
1474;2019-09-25;1;GIG;SCL;Somente ida;2020-01-10 21:25:00;;R$ 1.385;39.000;2;0;
1475;2019-12-13;1;GIG;SCL;Ida e volta;2020-01-10 21:25:00;2020-01-25 04:15:00;R$ 1.149;36.500;1;0;
1476;2019-10-21;1;GIG;CUN;Somente ida;2020-01-11 01:25:00;;R$ 12.966;0;4;0;
1477;2019-11-19;1;GIG;CUN;Ida e volta;2020-01-11 01:50:00;2020-01-20 00:32:00;R$ 3.069;84.260;1;0;
1478;2019-08-30;1;IOS;EZE;Somente ida;2020-01-11 15:20:00;;R$ 788;17.520;1;0;
1479;2019-11-19;2;SCL;GIG;Ida e volta;2020-01-12 05:32:00;2020-02-16 10:25:00;R$ 1.440;37.800;1;0;
1480;2019-08-17;1;SCL;EZE;Somente ida;2020-01-12 07:20:00;;R$ 344;0;1;0;
1481;2019-09-30;2;GIG;EZE;Ida e volta;2020-01-12 07:45:00;2020-01-18 17:15:00;R$ 2.640;66.000;2;0;
1482;2019-11-07;1;GIG;EZE;Somente ida;2020-01-12 09:30:00;;R$ 660;16.500;1;0;
1483;2019-12-12;1;SCL;SCL;Somente ida;2020-01-12 15:36:00;;R$ 3.405;92.600;1;0;
1484;2019-12-21;1;SCL;GIG;Somente ida;2020-01-12 17:30:00;;R$ 1.433;0;2;0;
1485;2019-12-07;1;EZE;GIG;Somente ida;2020-01-12 18:00:00;;R$ 2.426;0;2;0;
1486;2019-10-24;3;GIG;AMS;Ida e volta;2020-01-12 22:00:00;2020-01-21 22:00:00;R$ 8.207;0;2;0;
1487;2019-08-13;1;EZE;GIG;Somente ida;2020-01-13 04:40:00;;R$ 1.361;36.000;2;0;
1488;2019-12-25;2;GIG;MCO;Somente ida;2020-01-13 05:05:00;;R$ 2.774;0;1;0;
1489;2019-09-02;1;GIG;FEN;Somente ida;2020-01-13 05:35:00;;R$ 1.035;0;1;0;
1490;2019-12-02;1;GIG;MCO;Ida e volta;2020-01-13 09:10:00;2020-01-25 16:30:00;R$ 7.240;0;2;0;
1491;2019-09-26;1;SCL;EZE;Somente ida;2020-01-13 12:50:00;;R$ 513;0;2;0;
1492;2019-08-06;1;IOS;RAO;Somente ida;2020-01-13 15:35:00;;R$ 1.318;44.000;2;0;
1493;2019-12-22;1;YYZ;GIG;Somente ida;2020-01-13 15:45:00;;R$ 2.618;86.000;2;0;
1494;2019-09-27;1;GIG;EZE;Somente ida;2020-01-13 17:10:00;;R$ 1.068;30.000;2;0;
1495;2019-10-18;1;EZE;GIG;Ida e volta;2020-01-13 17:15:00;2020-01-19 07:45:00;R$ 1.647;37.900;1;0;
1496;2019-11-11;1;GIG;LIS;Somente ida;2020-01-13 20:00:00;;R$ 4.650;158.000;2;0;
1497;2019-10-17;1;GIG;LIS;Ida e volta;2020-01-13 20:05:00;2020-02-17 06:30:00;R$ 8.465;0;2;0;
1498;2019-12-27;2;GIG;LIS;Somente ida;2020-01-13 20:05:00;;R$ 1.634;45.500;1;0;
1499;2019-11-27;5;GIG;IOS;Somente ida;2020-01-13 21:00:00;;R$ 388;13.000;1;0;
1500;2019-12-19;1;EZE;GIG;Somente ida;2020-01-14 02:45:00;;R$ 889;15.500;1;0;
1501;2019-12-19;1;EZE;GIG;Somente ida;2020-01-14 02:45:00;;R$ 889;26.300;1;0;
1502;2019-12-19;1;EZE;GIG;Ida e volta;2020-01-14 02:45:00;2020-03-02 21:40:00;R$ 1.633;32.000;1;0;
1503;2019-11-20;1;GIG;EZE;Ida e volta;2020-01-14 06:55:00;2020-01-27 03:20:00;R$ 2.560;52.400;2;0;
1504;2019-12-21;1;GIG;FEN;Ida e volta;2020-01-14 09:30:00;2020-01-19 12:40:00;R$ 1.477;61.500;1;0;
1505;2019-11-21;1;GIG;EZE;Somente ida;2020-01-14 14:55:00;;R$ 624;16.200;1;0;
1506;2019-11-21;1;GIG;EZE;Somente ida;2020-01-14 14:55:00;;R$ 629;21.000;1;0;
1507;2019-11-14;1;EZE;SCL;Somente ida;2020-01-14 15:22:00;;R$ 390;0;1;0;
1508;2019-08-10;1;GIG;EZE;Somente ida;2020-01-14 21:40:00;;R$ 1.094;32.400;2;0;
1509;2019-12-11;1;RAO;IOS;Somente ida;2020-01-15 07:55:00;;R$ 403;0;1;0;
1510;2019-08-10;2;GIG;SCL;Ida e volta;2020-01-15 09:25:00;2020-01-25 04:15:00;R$ 1.287;40.000;1;0;
1511;2019-11-20;3;GIG;MCO;Ida e volta;2020-01-15 11:30:00;2020-01-28 10:23:00;R$ 23.966;0;5;0;
1512;2019-08-26;1;SCL;EZE;Somente ida;2020-01-15 12:50:00;;R$ 352;0;1;0;
1513;2019-12-10;1;IOS;GIG;Somente ida;2020-01-15 15:20:00;;R$ 886;0;2;0;
1514;2019-12-24;1;GIG;LIS;Ida e volta;2020-01-15 16:30:00;2020-01-25 05:30:00;R$ 13.050;0;3;0;
1515;2019-12-26;1;GIG;LIS;Ida e volta;2020-01-15 16:30:00;2020-01-25 05:30:00;R$ 9.759;0;2;0;
1516;2019-10-20;2;GIG;RAO;Somente ida;2020-01-15 21:00:00;;R$ 226;0;1;0;
1517;2019-10-14;1;GIG;LIS;Somente ida;2020-01-15 21:50:00;;R$ 1.978;79.000;1;0;
1518;2019-11-11;1;MIA;LIS;Somente ida;2020-01-15 22:55:00;;R$ 999;29.000;1;0;
1519;2019-12-30;2;GIG;MCO;Somente ida;2020-01-16 01:25:00;;R$ 2.907;0;1;0;
1520;2019-10-16;1;GIG;EZE;Ida e volta;2020-01-16 06:00:00;2020-01-20 13:15:00;R$ 1.631;0;1;0;
1521;2019-08-31;1;GIG;FEN;Somente ida;2020-01-16 09:30:00;;R$ 2.906;0;2;0;
1522;2019-11-30;1;EZE;GIG;Somente ida;2020-01-16 13:15:00;;R$ 2.233;0;2;0;
1523;2019-10-08;1;LIS;GIG;Ida e volta;2020-01-16 14:25:00;;R$ 4.763;0;2;0;
1524;2019-12-11;1;GIG;BOG;Somente ida;2020-01-17 01:35:00;;R$ 947;18.700;1;0;
1525;2019-11-27;2;SCL;GIG;Ida e volta;2020-01-17 12:17:00;2020-01-26 21:00:00;R$ 1.656;0;1;0;
1526;2019-12-29;1;GIG;EZE;Somente ida;2020-01-17 14:55:00;;R$ 762;18.400;1;0;
1527;2019-09-17;1;IOS;GIG;Somente ida;2020-01-17 15:20:00;;R$ 2.937;0;2;1;
1528;2019-09-17;2;IOS;GIG;Somente ida;2020-01-17 15:20:00;;R$ 2.937;0;2;1;
1529;2019-11-18;1;SCL;GIG;Somente ida;2020-01-17 15:45:00;;R$ 2.966;72.000;4;0;
1530;2019-12-11;1;SCL;GIG;Ida e volta;2020-01-17 15:45:00;2020-01-26 17:10:00;R$ 1.907;41.900;1;0;
1531;2019-12-27;1;GIG;EZE;Somente ida;2020-01-17 17:10:00;;R$ 497;15.000;1;0;
1532;2019-12-19;1;GIG;IOS;Somente ida;2020-01-18 08:05:00;;R$ 967;0;1;1;
1533;2019-12-03;1;LIS;GIG;Ida e volta;2020-01-18 11:05:00;2020-03-01 09:10:00;R$ 2.388;0;1;0;
1534;2019-10-07;1;GIG;MCO;Ida e volta;2020-01-18 11:30:00;2020-02-07 16:42:00;R$ 18.064;0;3;1;
1535;2019-11-18;2;GIG;LIS;Ida e volta;2020-01-18 17:10:00;2020-02-03 23:20:00;R$ 9.323;331.000;2;0;
1536;2019-08-26;1;GIG;SCL;Somente ida;2020-01-18 17:10:00;;R$ 793;17.000;1;0;
1537;2019-10-19;1;GIG;SCL;Somente ida;2020-01-18 21:00:00;;R$ 758;18.000;1;0;
1538;2019-12-12;1;GIG;EZE;Ida e volta;2020-01-19 14:55:00;2020-02-01 10:05:00;R$ 2.710;63.200;1;0;
1539;2019-10-08;1;IOS;EZE;Somente ida;2020-01-19 15:50:00;;R$ 699;14.000;1;0;
1540;2019-12-01;2;GIG;EZE;Ida e volta;2020-01-19 17:10:00;2020-01-30 23:15:00;R$ 1.178;29.000;1;0;
1541;2019-10-20;1;SCL;CUN;Somente ida;2020-01-19 22:51:00;;R$ 1.334;29.400;1;0;
1542;2019-09-22;1;GIG;EZE;Ida e volta;2020-01-20 07:45:00;2020-01-25 16:00:00;R$ 4.538;99.000;2;1;
1543;2019-12-26;2;MIA;GIG;Somente ida;2020-01-20 08:05:00;;R$ 2.134;53.500;1;0;
1544;2019-12-04;2;GIG;MCO;Ida e volta;2020-01-20 09:10:00;2020-02-01 20:14:00;R$ 7.265;0;2;0;
1545;2019-11-03;2;EZE;GIG;Somente ida;2020-01-20 13:15:00;;R$ 1.068;0;1;0;
1546;2019-12-21;1;IOS;GIG;Somente ida;2020-01-20 13:20:00;;R$ 806;28.000;2;0;
1547;2019-12-28;1;GIG;EZE;Somente ida;2020-01-20 17:10:00;;R$ 497;15.000;1;0;
1548;2019-12-19;1;GIG;LIS;Somente ida;2020-01-20 20:00:00;;R$ 1.675;53.000;1;0;
1549;2019-12-17;2;GIG;CUN;Ida e volta;2020-01-20 21:00:00;2020-01-27 15:32:00;R$ 13.132;367.600;4;0;
1550;2019-12-16;2;GIG;CUN;Ida e volta;2020-01-20 21:00:00;2020-01-27 15:32:00;R$ 13.724;367.600;4;0;
1551;2019-11-23;1;SCL;EZE;Somente ida;2020-01-21 07:17:00;;R$ 252;0;1;0;
1552;2019-08-19;1;GIG;MCO;Ida e volta;2020-01-21 22:40:00;2020-02-02 20:55:00;R$ 5.940;0;2;0;
1553;2019-12-27;2;GIG;BOG;Somente ida;2020-01-22 06:55:00;;R$ 988;21.600;1;0;
1554;2019-12-13;1;GIG;EZE;Ida e volta;2020-01-22 10:50:00;2020-01-26 14:00:00;R$ 5.412;0;2;1;
1555;2019-10-30;3;LIS;GIG;Somente ida;2020-01-22 14:10:00;;R$ 1.660;45.500;1;0;
1556;2019-08-19;1;GIG;MCO;Ida e volta;2020-01-23 07:35:00;2020-02-03 14:05:00;R$ 5.784;0;2;0;
1557;2019-11-05;1;GIG;CUN;Ida e volta;2020-01-23 11:30:00;2020-01-30 13:59:00;R$ 7.452;0;2;0;
1558;2019-10-06;1;GIG;EZE;Ida e volta;2020-01-23 11:35:00;2020-01-30 13:30:00;R$ 3.984;0;3;0;
1559;2019-09-07;1;EZE;GIG;Somente ida;2020-01-23 11:50:00;;R$ 1.391;31.000;2;0;
1560;2019-08-16;1;SCL;GIG;Somente ida;2020-01-23 15:20:00;;R$ 778;24.500;1;0;
1561;2019-10-29;1;GIG;AMS;Ida e volta;2020-01-23 20:40:00;2020-02-03 10:45:00;R$ 3.520;0;1;0;
1562;2019-12-17;1;GIG;BOG;Ida e volta;2020-01-24 06:25:00;2020-02-05 21:15:00;R$ 4.649;0;2;0;
1563;2019-12-17;1;GIG;BOG;Ida e volta;2020-01-24 06:25:00;2020-02-05 21:15:00;R$ 2.222;0;1;0;
1564;2019-12-19;1;GIG;FEN;Ida e volta;2020-01-24 06:40:00;2020-01-30 12:40:00;R$ 1.472;60.500;1;0;
